channel,store_code,ean,day,quantity
Retail,S001,ST0040_L,2026-01-04,5
Retail,S001,ST0002_M,2026-01-04,1
Retail,S001,ST0019_S,2026-01-04,17
Retail,S001,ST0050_XL,2026-01-04,11
Retail,S001,ST0011_S,2026-01-04,19
Retail,S001,ST0048_S,2026-01-04,0
Retail,S001,ST0048_M,2026-01-04,0
Retail,S001,ST0044_S,2026-01-04,16
Retail,S001,ST0033_L,2026-01-04,0
Retail,S001,ST0003_XL,2026-01-04,44
Retail,S001,ST0008_XL,2026-01-04,46
Retail,S001,ST0028_M,2026-01-04,45
Retail,S001,ST0033_S,2026-01-04,23
Retail,S001,ST0021_S,2026-01-04,44
Retail,S001,ST0049_M,2026-01-04,12
Retail,S001,ST0028_S,2026-01-04,23
Retail,S001,ST0043_L,2026-01-04,34
Retail,S001,ST0030_XL,2026-01-04,35
Retail,S001,ST0011_M,2026-01-04,16
Retail,S002,ST0010_XL,2026-01-04,24
Retail,S002,ST0042_XL,2026-01-04,36
Retail,S002,ST0006_L,2026-01-04,12
Retail,S002,ST0019_XL,2026-01-04,25
Retail,S002,ST0035_XL,2026-01-04,23
Retail,S002,ST0006_XL,2026-01-04,5
Retail,S002,ST0018_L,2026-01-04,48
Retail,S002,ST0003_M,2026-01-04,11
Retail,S002,ST0033_L,2026-01-04,35
Retail,S002,ST0050_S,2026-01-04,10
Retail,S002,ST0033_S,2026-01-04,25
Retail,S002,ST0030_M,2026-01-04,20
Retail,S002,ST0029_M,2026-01-04,39
Retail,S002,ST0016_S,2026-01-04,45
Retail,S002,ST0047_XL,2026-01-04,21
Retail,S002,ST0036_M,2026-01-04,29
Retail,S002,ST0007_L,2026-01-04,42
Retail,S002,ST0048_M,2026-01-04,29
Retail,S002,ST0013_M,2026-01-04,46
Retail,S002,ST0036_L,2026-01-04,19
Retail,S003,ST0024_L,2026-01-04,37
Retail,S003,ST0037_L,2026-01-04,49
Retail,S003,ST0021_XL,2026-01-04,1
Retail,S003,ST0031_L,2026-01-04,31
Retail,S003,ST0038_M,2026-01-04,5
Retail,S003,ST0033_L,2026-01-04,2
Retail,S003,ST0012_L,2026-01-04,0
Retail,S003,ST0001_XL,2026-01-04,4
Retail,S003,ST0045_XL,2026-01-04,18
Retail,S003,ST0003_M,2026-01-04,47
Retail,S003,ST0020_M,2026-01-04,34
Retail,S003,ST0015_S,2026-01-04,29
Retail,S003,ST0048_L,2026-01-04,33
Retail,S003,ST0046_L,2026-01-04,46
Retail,S003,ST0017_S,2026-01-04,19
Retail,S003,ST0005_XL,2026-01-04,23
Retail,S003,ST0033_S,2026-01-04,7
Retail,S003,ST0002_XL,2026-01-04,19
Retail,S003,ST0041_XL,2026-01-04,15
Retail,S003,ST0028_XL,2026-01-04,11
Retail,S004,ST0028_M,2026-01-04,16
Retail,S004,ST0022_L,2026-01-04,30
Retail,S004,ST0019_L,2026-01-04,5
Retail,S004,ST0028_L,2026-01-04,11
Retail,S004,ST0048_XL,2026-01-04,11
Retail,S004,ST0025_XL,2026-01-04,1
Retail,S004,ST0024_M,2026-01-04,1
Retail,S004,ST0041_XL,2026-01-04,14
Retail,S004,ST0049_XL,2026-01-04,16
Retail,S004,ST0039_L,2026-01-04,13
Retail,S004,ST0019_XL,2026-01-04,29
Retail,S004,ST0011_M,2026-01-04,31
Retail,S004,ST0027_XL,2026-01-04,23
Retail,S004,ST0033_S,2026-01-04,17
Retail,S004,ST0040_S,2026-01-04,23
Retail,S004,ST0002_S,2026-01-04,39
Retail,S004,ST0004_S,2026-01-04,21
Retail,S004,ST0037_L,2026-01-04,17
Retail,S004,ST0034_L,2026-01-04,11
Retail,S004,ST0050_XL,2026-01-04,42
Retail,S005,ST0015_L,2026-01-04,34
Retail,S005,ST0006_L,2026-01-04,30
Retail,S005,ST0025_L,2026-01-04,22
Retail,S005,ST0005_M,2026-01-04,15
Retail,S005,ST0012_S,2026-01-04,10
Retail,S005,ST0050_S,2026-01-04,28
Retail,S005,ST0021_S,2026-01-04,38
Retail,S005,ST0018_M,2026-01-04,6
Retail,S005,ST0031_M,2026-01-04,38
Retail,S005,ST0013_XL,2026-01-04,47
Retail,S005,ST0013_L,2026-01-04,39
Retail,S005,ST0014_XL,2026-01-04,40
Retail,S005,ST0038_M,2026-01-04,44
Retail,S005,ST0001_XL,2026-01-04,35
Retail,S005,ST0046_L,2026-01-04,23
Retail,S005,ST0036_M,2026-01-04,16
Retail,S005,ST0043_L,2026-01-04,12
Retail,S005,ST0023_L,2026-01-04,49
Retail,S005,ST0008_L,2026-01-04,26
Retail,S005,ST0026_M,2026-01-04,19
Retail,S006,ST0031_XL,2026-01-04,10
Retail,S006,ST0015_XL,2026-01-04,1
Retail,S006,ST0035_S,2026-01-04,15
Retail,S006,ST0022_L,2026-01-04,36
Retail,S006,ST0015_S,2026-01-04,20
Retail,S006,ST0046_L,2026-01-04,18
Retail,S006,ST0049_XL,2026-01-04,36
Retail,S006,ST0036_M,2026-01-04,40
Retail,S006,ST0033_S,2026-01-04,23
Retail,S006,ST0004_L,2026-01-04,25
Retail,S006,ST0001_M,2026-01-04,38
Retail,S006,ST0036_L,2026-01-04,5
Retail,S006,ST0007_L,2026-01-04,28
Retail,S006,ST0035_M,2026-01-04,38
Retail,S006,ST0007_M,2026-01-04,18
Retail,S006,ST0038_XL,2026-01-04,5
Retail,S006,ST0044_XL,2026-01-04,36
Retail,S006,ST0004_S,2026-01-04,27
Retail,S006,ST0026_M,2026-01-04,24
Retail,S006,ST0001_XL,2026-01-04,0
Retail,S007,ST0024_XL,2026-01-04,34
Retail,S007,ST0005_S,2026-01-04,28
Retail,S007,ST0035_S,2026-01-04,16
Retail,S007,ST0040_XL,2026-01-04,38
Retail,S007,ST0008_XL,2026-01-04,27
Retail,S007,ST0003_S,2026-01-04,42
Retail,S007,ST0046_M,2026-01-04,9
Retail,S007,ST0016_M,2026-01-04,41
Retail,S007,ST0016_S,2026-01-04,46
Retail,S007,ST0024_L,2026-01-04,29
Retail,S007,ST0028_L,2026-01-04,31
Retail,S007,ST0018_S,2026-01-04,0
Retail,S007,ST0021_L,2026-01-04,41
Retail,S007,ST0039_XL,2026-01-04,16
Retail,S007,ST0009_L,2026-01-04,26
Retail,S007,ST0020_XL,2026-01-04,21
Retail,S007,ST0048_XL,2026-01-04,45
Retail,S007,ST0042_M,2026-01-04,0
Retail,S007,ST0014_M,2026-01-04,8
Retail,S007,ST0042_XL,2026-01-04,18
Retail,S008,ST0047_M,2026-01-04,25
Retail,S008,ST0015_S,2026-01-04,45
Retail,S008,ST0005_L,2026-01-04,30
Retail,S008,ST0048_L,2026-01-04,3
Retail,S008,ST0045_S,2026-01-04,5
Retail,S008,ST0028_XL,2026-01-04,25
Retail,S008,ST0006_XL,2026-01-04,18
Retail,S008,ST0050_M,2026-01-04,48
Retail,S008,ST0034_XL,2026-01-04,10
Retail,S008,ST0012_L,2026-01-04,39
Retail,S008,ST0014_L,2026-01-04,6
Retail,S008,ST0036_XL,2026-01-04,21
Retail,S008,ST0046_L,2026-01-04,18
Retail,S008,ST0012_M,2026-01-04,41
Retail,S008,ST0041_XL,2026-01-04,35
Retail,S008,ST0036_S,2026-01-04,24
Retail,S008,ST0019_M,2026-01-04,1
Retail,S008,ST0040_XL,2026-01-04,15
Retail,S008,ST0031_L,2026-01-04,27
Retail,S008,ST0043_M,2026-01-04,34
Retail,S009,ST0002_M,2026-01-04,27
Retail,S009,ST0013_M,2026-01-04,16
Retail,S009,ST0048_XL,2026-01-04,0
Retail,S009,ST0007_L,2026-01-04,17
Retail,S009,ST0032_L,2026-01-04,8
Retail,S009,ST0049_L,2026-01-04,39
Retail,S009,ST0037_M,2026-01-04,14
Retail,S009,ST0010_XL,2026-01-04,43
Retail,S009,ST0047_M,2026-01-04,32
Retail,S009,ST0044_XL,2026-01-04,40
Retail,S009,ST0006_S,2026-01-04,35
Retail,S009,ST0014_L,2026-01-04,40
Retail,S009,ST0034_S,2026-01-04,43
Retail,S009,ST0037_L,2026-01-04,11
Retail,S009,ST0022_L,2026-01-04,29
Retail,S009,ST0010_S,2026-01-04,47
Retail,S009,ST0018_M,2026-01-04,19
Retail,S009,ST0028_S,2026-01-04,11
Retail,S009,ST0008_XL,2026-01-04,24
Retail,S009,ST0030_S,2026-01-04,8
Retail,S010,ST0002_S,2026-01-04,5
Retail,S010,ST0048_XL,2026-01-04,7
Retail,S010,ST0040_S,2026-01-04,26
Retail,S010,ST0029_M,2026-01-04,17
Retail,S010,ST0026_M,2026-01-04,47
Retail,S010,ST0025_M,2026-01-04,3
Retail,S010,ST0021_XL,2026-01-04,36
Retail,S010,ST0035_M,2026-01-04,14
Retail,S010,ST0033_XL,2026-01-04,18
Retail,S010,ST0009_XL,2026-01-04,38
Retail,S010,ST0044_XL,2026-01-04,37
Retail,S010,ST0028_M,2026-01-04,40
Retail,S010,ST0001_XL,2026-01-04,29
Retail,S010,ST0013_S,2026-01-04,30
Retail,S010,ST0001_M,2026-01-04,30
Retail,S010,ST0002_XL,2026-01-04,38
Retail,S010,ST0015_L,2026-01-04,22
Retail,S010,ST0012_L,2026-01-04,39
Retail,S010,ST0033_S,2026-01-04,35
Retail,S010,ST0031_M,2026-01-04,10
Retail,S001,ST0011_XL,2026-01-05,48
Retail,S001,ST0031_L,2026-01-05,3
Retail,S001,ST0021_L,2026-01-05,25
Retail,S001,ST0028_XL,2026-01-05,35
Retail,S001,ST0002_XL,2026-01-05,16
Retail,S001,ST0013_L,2026-01-05,25
Retail,S001,ST0002_S,2026-01-05,27
Retail,S001,ST0026_M,2026-01-05,43
Retail,S001,ST0027_M,2026-01-05,42
Retail,S001,ST0027_L,2026-01-05,1
Retail,S001,ST0038_M,2026-01-05,16
Retail,S001,ST0022_S,2026-01-05,8
Retail,S001,ST0034_XL,2026-01-05,10
Retail,S001,ST0017_L,2026-01-05,15
Retail,S001,ST0046_M,2026-01-05,1
Retail,S001,ST0045_L,2026-01-05,41
Retail,S001,ST0017_XL,2026-01-05,7
Retail,S001,ST0006_L,2026-01-05,41
Retail,S001,ST0015_M,2026-01-05,16
Retail,S001,ST0049_XL,2026-01-05,29
Retail,S002,ST0027_M,2026-01-05,41
Retail,S002,ST0023_XL,2026-01-05,0
Retail,S002,ST0025_L,2026-01-05,41
Retail,S002,ST0028_XL,2026-01-05,2
Retail,S002,ST0038_S,2026-01-05,25
Retail,S002,ST0007_L,2026-01-05,41
Retail,S002,ST0003_S,2026-01-05,15
Retail,S002,ST0019_XL,2026-01-05,13
Retail,S002,ST0009_XL,2026-01-05,2
Retail,S002,ST0010_XL,2026-01-05,32
Retail,S002,ST0030_XL,2026-01-05,23
Retail,S002,ST0024_M,2026-01-05,12
Retail,S002,ST0047_M,2026-01-05,6
Retail,S002,ST0014_XL,2026-01-05,18
Retail,S002,ST0016_M,2026-01-05,46
Retail,S002,ST0029_L,2026-01-05,32
Retail,S002,ST0033_M,2026-01-05,38
Retail,S002,ST0024_XL,2026-01-05,7
Retail,S002,ST0043_S,2026-01-05,36
Retail,S002,ST0007_S,2026-01-05,24
Retail,S003,ST0046_L,2026-01-05,6
Retail,S003,ST0044_XL,2026-01-05,34
Retail,S003,ST0041_M,2026-01-05,28
Retail,S003,ST0022_S,2026-01-05,10
Retail,S003,ST0027_XL,2026-01-05,48
Retail,S003,ST0026_M,2026-01-05,37
Retail,S003,ST0011_M,2026-01-05,28
Retail,S003,ST0012_XL,2026-01-05,27
Retail,S003,ST0011_XL,2026-01-05,30
Retail,S003,ST0027_M,2026-01-05,2
Retail,S003,ST0015_XL,2026-01-05,42
Retail,S003,ST0048_XL,2026-01-05,40
Retail,S003,ST0020_L,2026-01-05,44
Retail,S003,ST0043_S,2026-01-05,15
Retail,S003,ST0020_S,2026-01-05,32
Retail,S003,ST0044_M,2026-01-05,12
Retail,S003,ST0007_M,2026-01-05,4
Retail,S003,ST0007_XL,2026-01-05,13
Retail,S003,ST0050_M,2026-01-05,22
Retail,S003,ST0036_S,2026-01-05,38
Retail,S004,ST0031_S,2026-01-05,44
Retail,S004,ST0024_M,2026-01-05,40
Retail,S004,ST0046_M,2026-01-05,40
Retail,S004,ST0016_L,2026-01-05,39
Retail,S004,ST0025_S,2026-01-05,42
Retail,S004,ST0035_M,2026-01-05,1
Retail,S004,ST0009_XL,2026-01-05,41
Retail,S004,ST0042_M,2026-01-05,39
Retail,S004,ST0032_L,2026-01-05,42
Retail,S004,ST0049_M,2026-01-05,30
Retail,S004,ST0040_M,2026-01-05,43
Retail,S004,ST0021_XL,2026-01-05,5
Retail,S004,ST0049_L,2026-01-05,31
Retail,S004,ST0020_M,2026-01-05,9
Retail,S004,ST0038_L,2026-01-05,17
Retail,S004,ST0033_L,2026-01-05,8
Retail,S004,ST0046_S,2026-01-05,7
Retail,S004,ST0029_S,2026-01-05,6
Retail,S004,ST0020_L,2026-01-05,39
Retail,S004,ST0044_M,2026-01-05,16
Retail,S005,ST0019_S,2026-01-05,9
Retail,S005,ST0015_XL,2026-01-05,31
Retail,S005,ST0024_M,2026-01-05,9
Retail,S005,ST0043_XL,2026-01-05,40
Retail,S005,ST0016_XL,2026-01-05,45
Retail,S005,ST0026_XL,2026-01-05,36
Retail,S005,ST0045_M,2026-01-05,7
Retail,S005,ST0012_XL,2026-01-05,43
Retail,S005,ST0034_S,2026-01-05,41
Retail,S005,ST0031_M,2026-01-05,28
Retail,S005,ST0038_L,2026-01-05,20
Retail,S005,ST0021_XL,2026-01-05,17
Retail,S005,ST0037_L,2026-01-05,26
Retail,S005,ST0018_XL,2026-01-05,6
Retail,S005,ST0004_M,2026-01-05,0
Retail,S005,ST0003_S,2026-01-05,49
Retail,S005,ST0044_L,2026-01-05,14
Retail,S005,ST0023_M,2026-01-05,32
Retail,S005,ST0034_XL,2026-01-05,46
Retail,S005,ST0040_S,2026-01-05,0
Retail,S006,ST0048_S,2026-01-05,9
Retail,S006,ST0004_S,2026-01-05,5
Retail,S006,ST0047_S,2026-01-05,49
Retail,S006,ST0017_L,2026-01-05,17
Retail,S006,ST0048_XL,2026-01-05,48
Retail,S006,ST0026_L,2026-01-05,28
Retail,S006,ST0040_M,2026-01-05,31
Retail,S006,ST0027_M,2026-01-05,34
Retail,S006,ST0006_XL,2026-01-05,17
Retail,S006,ST0005_XL,2026-01-05,12
Retail,S006,ST0026_S,2026-01-05,36
Retail,S006,ST0014_XL,2026-01-05,45
Retail,S006,ST0046_L,2026-01-05,0
Retail,S006,ST0041_L,2026-01-05,24
Retail,S006,ST0036_S,2026-01-05,38
Retail,S006,ST0044_S,2026-01-05,19
Retail,S006,ST0039_S,2026-01-05,28
Retail,S006,ST0040_L,2026-01-05,11
Retail,S006,ST0044_XL,2026-01-05,47
Retail,S006,ST0010_M,2026-01-05,25
Retail,S007,ST0023_S,2026-01-05,37
Retail,S007,ST0035_S,2026-01-05,27
Retail,S007,ST0034_S,2026-01-05,13
Retail,S007,ST0043_S,2026-01-05,0
Retail,S007,ST0048_S,2026-01-05,28
Retail,S007,ST0037_S,2026-01-05,30
Retail,S007,ST0013_L,2026-01-05,14
Retail,S007,ST0021_XL,2026-01-05,34
Retail,S007,ST0045_L,2026-01-05,29
Retail,S007,ST0015_XL,2026-01-05,41
Retail,S007,ST0047_XL,2026-01-05,26
Retail,S007,ST0006_L,2026-01-05,38
Retail,S007,ST0040_M,2026-01-05,17
Retail,S007,ST0019_L,2026-01-05,44
Retail,S007,ST0013_S,2026-01-05,22
Retail,S007,ST0021_M,2026-01-05,48
Retail,S007,ST0011_L,2026-01-05,21
Retail,S007,ST0040_S,2026-01-05,27
Retail,S007,ST0007_XL,2026-01-05,24
Retail,S007,ST0035_L,2026-01-05,45
Retail,S008,ST0013_S,2026-01-05,37
Retail,S008,ST0012_M,2026-01-05,14
Retail,S008,ST0044_M,2026-01-05,28
Retail,S008,ST0036_L,2026-01-05,47
Retail,S008,ST0006_L,2026-01-05,44
Retail,S008,ST0036_XL,2026-01-05,48
Retail,S008,ST0017_M,2026-01-05,14
Retail,S008,ST0038_M,2026-01-05,43
Retail,S008,ST0021_S,2026-01-05,3
Retail,S008,ST0001_M,2026-01-05,22
Retail,S008,ST0020_L,2026-01-05,40
Retail,S008,ST0050_M,2026-01-05,8
Retail,S008,ST0008_L,2026-01-05,42
Retail,S008,ST0030_M,2026-01-05,6
Retail,S008,ST0011_S,2026-01-05,41
Retail,S008,ST0035_M,2026-01-05,4
Retail,S008,ST0038_L,2026-01-05,10
Retail,S008,ST0003_M,2026-01-05,27
Retail,S008,ST0042_L,2026-01-05,29
Retail,S008,ST0050_S,2026-01-05,1
Retail,S009,ST0004_M,2026-01-05,26
Retail,S009,ST0010_XL,2026-01-05,39
Retail,S009,ST0044_M,2026-01-05,33
Retail,S009,ST0032_M,2026-01-05,33
Retail,S009,ST0019_XL,2026-01-05,47
Retail,S009,ST0010_L,2026-01-05,34
Retail,S009,ST0011_M,2026-01-05,18
Retail,S009,ST0017_XL,2026-01-05,43
Retail,S009,ST0042_M,2026-01-05,27
Retail,S009,ST0041_XL,2026-01-05,47
Retail,S009,ST0013_L,2026-01-05,35
Retail,S009,ST0020_XL,2026-01-05,23
Retail,S009,ST0040_XL,2026-01-05,1
Retail,S009,ST0050_XL,2026-01-05,30
Retail,S009,ST0043_XL,2026-01-05,32
Retail,S009,ST0008_XL,2026-01-05,43
Retail,S009,ST0045_M,2026-01-05,48
Retail,S009,ST0014_M,2026-01-05,23
Retail,S009,ST0022_S,2026-01-05,10
Retail,S009,ST0048_L,2026-01-05,26
Retail,S010,ST0034_M,2026-01-05,38
Retail,S010,ST0031_XL,2026-01-05,10
Retail,S010,ST0022_L,2026-01-05,46
Retail,S010,ST0029_S,2026-01-05,46
Retail,S010,ST0001_XL,2026-01-05,13
Retail,S010,ST0046_L,2026-01-05,44
Retail,S010,ST0031_L,2026-01-05,24
Retail,S010,ST0048_M,2026-01-05,32
Retail,S010,ST0032_XL,2026-01-05,37
Retail,S010,ST0001_L,2026-01-05,24
Retail,S010,ST0037_M,2026-01-05,3
Retail,S010,ST0046_M,2026-01-05,33
Retail,S010,ST0003_L,2026-01-05,30
Retail,S010,ST0008_L,2026-01-05,38
Retail,S010,ST0043_M,2026-01-05,8
Retail,S010,ST0025_XL,2026-01-05,7
Retail,S010,ST0011_M,2026-01-05,22
Retail,S010,ST0020_L,2026-01-05,11
Retail,S010,ST0019_XL,2026-01-05,1
Retail,S010,ST0015_S,2026-01-05,12
Retail,S001,ST0029_XL,2026-01-06,9
Retail,S001,ST0010_L,2026-01-06,31
Retail,S001,ST0011_L,2026-01-06,21
Retail,S001,ST0043_M,2026-01-06,1
Retail,S001,ST0017_L,2026-01-06,47
Retail,S001,ST0023_XL,2026-01-06,8
Retail,S001,ST0026_S,2026-01-06,25
Retail,S001,ST0005_M,2026-01-06,29
Retail,S001,ST0014_XL,2026-01-06,35
Retail,S001,ST0019_L,2026-01-06,33
Retail,S001,ST0001_L,2026-01-06,47
Retail,S001,ST0028_XL,2026-01-06,49
Retail,S001,ST0050_M,2026-01-06,17
Retail,S001,ST0023_M,2026-01-06,38
Retail,S001,ST0006_S,2026-01-06,23
Retail,S001,ST0029_M,2026-01-06,15
Retail,S001,ST0050_XL,2026-01-06,12
Retail,S001,ST0018_L,2026-01-06,46
Retail,S001,ST0041_S,2026-01-06,8
Retail,S001,ST0009_XL,2026-01-06,16
Retail,S002,ST0009_S,2026-01-06,2
Retail,S002,ST0045_S,2026-01-06,21
Retail,S002,ST0049_L,2026-01-06,34
Retail,S002,ST0043_M,2026-01-06,4
Retail,S002,ST0016_L,2026-01-06,40
Retail,S002,ST0004_XL,2026-01-06,12
Retail,S002,ST0046_M,2026-01-06,31
Retail,S002,ST0007_S,2026-01-06,47
Retail,S002,ST0017_L,2026-01-06,18
Retail,S002,ST0006_M,2026-01-06,43
Retail,S002,ST0025_XL,2026-01-06,34
Retail,S002,ST0018_XL,2026-01-06,32
Retail,S002,ST0027_M,2026-01-06,35
Retail,S002,ST0040_M,2026-01-06,18
Retail,S002,ST0014_XL,2026-01-06,11
Retail,S002,ST0004_M,2026-01-06,5
Retail,S002,ST0035_XL,2026-01-06,26
Retail,S002,ST0002_M,2026-01-06,24
Retail,S002,ST0035_L,2026-01-06,2
Retail,S002,ST0034_L,2026-01-06,19
Retail,S003,ST0039_S,2026-01-06,37
Retail,S003,ST0026_L,2026-01-06,23
Retail,S003,ST0009_M,2026-01-06,18
Retail,S003,ST0033_S,2026-01-06,46
Retail,S003,ST0042_M,2026-01-06,13
Retail,S003,ST0013_S,2026-01-06,31
Retail,S003,ST0015_M,2026-01-06,31
Retail,S003,ST0020_S,2026-01-06,47
Retail,S003,ST0041_XL,2026-01-06,46
Retail,S003,ST0025_S,2026-01-06,11
Retail,S003,ST0024_L,2026-01-06,11
Retail,S003,ST0010_L,2026-01-06,45
Retail,S003,ST0049_S,2026-01-06,17
Retail,S003,ST0011_S,2026-01-06,35
Retail,S003,ST0022_L,2026-01-06,26
Retail,S003,ST0050_M,2026-01-06,38
Retail,S003,ST0049_M,2026-01-06,6
Retail,S003,ST0018_L,2026-01-06,6
Retail,S003,ST0030_M,2026-01-06,6
Retail,S003,ST0050_S,2026-01-06,44
Retail,S004,ST0041_L,2026-01-06,33
Retail,S004,ST0038_M,2026-01-06,44
Retail,S004,ST0028_L,2026-01-06,34
Retail,S004,ST0007_L,2026-01-06,47
Retail,S004,ST0047_M,2026-01-06,10
Retail,S004,ST0020_XL,2026-01-06,13
Retail,S004,ST0045_XL,2026-01-06,38
Retail,S004,ST0011_S,2026-01-06,28
Retail,S004,ST0019_M,2026-01-06,35
Retail,S004,ST0019_S,2026-01-06,43
Retail,S004,ST0032_XL,2026-01-06,4
Retail,S004,ST0005_L,2026-01-06,21
Retail,S004,ST0022_S,2026-01-06,41
Retail,S004,ST0025_S,2026-01-06,39
Retail,S004,ST0046_XL,2026-01-06,46
Retail,S004,ST0024_XL,2026-01-06,2
Retail,S004,ST0011_L,2026-01-06,17
Retail,S004,ST0036_L,2026-01-06,29
Retail,S004,ST0031_L,2026-01-06,4
Retail,S004,ST0030_S,2026-01-06,32
Retail,S005,ST0002_S,2026-01-06,25
Retail,S005,ST0018_XL,2026-01-06,31
Retail,S005,ST0016_L,2026-01-06,0
Retail,S005,ST0015_S,2026-01-06,25
Retail,S005,ST0044_M,2026-01-06,34
Retail,S005,ST0024_S,2026-01-06,12
Retail,S005,ST0028_L,2026-01-06,13
Retail,S005,ST0025_L,2026-01-06,25
Retail,S005,ST0018_L,2026-01-06,39
Retail,S005,ST0036_M,2026-01-06,35
Retail,S005,ST0044_L,2026-01-06,42
Retail,S005,ST0041_L,2026-01-06,39
Retail,S005,ST0005_XL,2026-01-06,6
Retail,S005,ST0015_L,2026-01-06,10
Retail,S005,ST0045_XL,2026-01-06,13
Retail,S005,ST0014_M,2026-01-06,48
Retail,S005,ST0044_XL,2026-01-06,23
Retail,S005,ST0046_XL,2026-01-06,45
Retail,S005,ST0021_XL,2026-01-06,21
Retail,S005,ST0001_XL,2026-01-06,16
Retail,S006,ST0034_L,2026-01-06,40
Retail,S006,ST0040_M,2026-01-06,25
Retail,S006,ST0037_XL,2026-01-06,36
Retail,S006,ST0006_L,2026-01-06,7
Retail,S006,ST0043_M,2026-01-06,12
Retail,S006,ST0009_S,2026-01-06,27
Retail,S006,ST0024_S,2026-01-06,17
Retail,S006,ST0016_S,2026-01-06,18
Retail,S006,ST0024_L,2026-01-06,12
Retail,S006,ST0023_L,2026-01-06,27
Retail,S006,ST0033_S,2026-01-06,10
Retail,S006,ST0040_XL,2026-01-06,23
Retail,S006,ST0032_S,2026-01-06,29
Retail,S006,ST0038_XL,2026-01-06,39
Retail,S006,ST0050_L,2026-01-06,37
Retail,S006,ST0017_L,2026-01-06,47
Retail,S006,ST0034_XL,2026-01-06,15
Retail,S006,ST0013_S,2026-01-06,25
Retail,S006,ST0038_L,2026-01-06,38
Retail,S006,ST0027_XL,2026-01-06,11
Retail,S007,ST0032_M,2026-01-06,4
Retail,S007,ST0023_M,2026-01-06,19
Retail,S007,ST0041_M,2026-01-06,7
Retail,S007,ST0025_XL,2026-01-06,16
Retail,S007,ST0029_L,2026-01-06,0
Retail,S007,ST0002_S,2026-01-06,2
Retail,S007,ST0005_M,2026-01-06,25
Retail,S007,ST0001_L,2026-01-06,45
Retail,S007,ST0050_XL,2026-01-06,34
Retail,S007,ST0028_XL,2026-01-06,3
Retail,S007,ST0022_XL,2026-01-06,15
Retail,S007,ST0034_M,2026-01-06,19
Retail,S007,ST0003_XL,2026-01-06,4
Retail,S007,ST0007_S,2026-01-06,36
Retail,S007,ST0049_S,2026-01-06,23
Retail,S007,ST0011_XL,2026-01-06,33
Retail,S007,ST0040_L,2026-01-06,44
Retail,S007,ST0041_L,2026-01-06,18
Retail,S007,ST0022_L,2026-01-06,4
Retail,S007,ST0017_S,2026-01-06,17
Retail,S008,ST0010_S,2026-01-06,47
Retail,S008,ST0009_XL,2026-01-06,35
Retail,S008,ST0037_XL,2026-01-06,7
Retail,S008,ST0002_S,2026-01-06,47
Retail,S008,ST0050_XL,2026-01-06,42
Retail,S008,ST0030_M,2026-01-06,20
Retail,S008,ST0019_L,2026-01-06,18
Retail,S008,ST0024_S,2026-01-06,49
Retail,S008,ST0013_L,2026-01-06,42
Retail,S008,ST0001_L,2026-01-06,39
Retail,S008,ST0030_L,2026-01-06,41
Retail,S008,ST0035_XL,2026-01-06,40
Retail,S008,ST0036_L,2026-01-06,15
Retail,S008,ST0016_L,2026-01-06,20
Retail,S008,ST0023_M,2026-01-06,22
Retail,S008,ST0029_M,2026-01-06,37
Retail,S008,ST0017_S,2026-01-06,29
Retail,S008,ST0003_M,2026-01-06,22
Retail,S008,ST0016_S,2026-01-06,37
Retail,S008,ST0024_XL,2026-01-06,36
Retail,S009,ST0025_S,2026-01-06,39
Retail,S009,ST0034_XL,2026-01-06,6
Retail,S009,ST0003_M,2026-01-06,38
Retail,S009,ST0044_XL,2026-01-06,39
Retail,S009,ST0032_S,2026-01-06,32
Retail,S009,ST0001_L,2026-01-06,27
Retail,S009,ST0016_M,2026-01-06,37
Retail,S009,ST0047_XL,2026-01-06,20
Retail,S009,ST0016_XL,2026-01-06,32
Retail,S009,ST0043_L,2026-01-06,14
Retail,S009,ST0020_XL,2026-01-06,2
Retail,S009,ST0033_S,2026-01-06,46
Retail,S009,ST0021_M,2026-01-06,13
Retail,S009,ST0047_M,2026-01-06,28
Retail,S009,ST0046_S,2026-01-06,25
Retail,S009,ST0019_S,2026-01-06,11
Retail,S009,ST0040_M,2026-01-06,16
Retail,S009,ST0041_M,2026-01-06,9
Retail,S009,ST0015_L,2026-01-06,42
Retail,S009,ST0024_S,2026-01-06,14
Retail,S010,ST0049_L,2026-01-06,10
Retail,S010,ST0005_S,2026-01-06,48
Retail,S010,ST0020_L,2026-01-06,8
Retail,S010,ST0039_S,2026-01-06,2
Retail,S010,ST0046_L,2026-01-06,20
Retail,S010,ST0045_M,2026-01-06,18
Retail,S010,ST0036_S,2026-01-06,45
Retail,S010,ST0021_M,2026-01-06,18
Retail,S010,ST0036_L,2026-01-06,26
Retail,S010,ST0039_XL,2026-01-06,11
Retail,S010,ST0034_S,2026-01-06,45
Retail,S010,ST0040_S,2026-01-06,32
Retail,S010,ST0031_S,2026-01-06,30
Retail,S010,ST0023_M,2026-01-06,19
Retail,S010,ST0001_M,2026-01-06,30
Retail,S010,ST0008_M,2026-01-06,30
Retail,S010,ST0008_L,2026-01-06,40
Retail,S010,ST0033_L,2026-01-06,8
Retail,S010,ST0008_XL,2026-01-06,21
Retail,S010,ST0042_M,2026-01-06,25
Retail,S001,ST0050_S,2026-01-07,31
Retail,S001,ST0026_M,2026-01-07,13
