channel,store_code,sku,day,online,quantity,discount_value,revenue
Retail,S001,ST0044_S,2026-01-04,No,2,0,2160
Retail,S001,ST0008_XL,2026-01-04,No,2,0,9998
Retail,S001,ST0028_M,2026-01-04,No,2,0,6074
Retail,S001,ST0033_S,2026-01-04,No,3,0,4998
Retail,S001,ST0021_S,2026-01-04,No,1,0,3065
Retail,S001,ST0028_S,2026-01-04,No,1,0,654
Retail,S001,ST0043_L,2026-01-04,No,3,0,13710
Retail,S001,ST0030_XL,2026-01-04,No,2,0,2048
Retail,S001,ST0011_M,2026-01-04,No,2,0,6114
Retail,S002,ST0010_XL,2026-01-04,No,1,0,753
Retail,S002,ST0042_XL,2026-01-04,No,2,0,2118
Retail,S002,ST0006_L,2026-01-04,No,2,0,5098
Retail,S002,ST0035_XL,2026-01-04,No,4,0,17416
Retail,S002,ST0006_XL,2026-01-04,No,2,0,8446
Retail,S002,ST0018_L,2026-01-04,No,1,0,1459
Retail,S002,ST0033_L,2026-01-04,No,1,0,2482
Retail,S002,ST0050_S,2026-01-04,No,1,0,2131
Retail,S002,ST0033_S,2026-01-04,No,1,0,1666
Retail,S002,ST0030_M,2026-01-04,No,3,0,7023
Retail,S002,ST0029_M,2026-01-04,No,3,0,11025
Retail,S002,ST0016_S,2026-01-04,No,3,0,9705
Retail,S002,ST0047_XL,2026-01-04,No,4,0,11916
Retail,S002,ST0036_M,2026-01-04,No,1,0,3160
Retail,S002,ST0007_L,2026-01-04,No,4,0,10224
Retail,S002,ST0048_M,2026-01-04,No,1,0,2257
Retail,S003,ST0024_L,2026-01-04,No,3,0,5052
Retail,S003,ST0031_L,2026-01-04,No,1,0,4615
Retail,S003,ST0045_XL,2026-01-04,No,3,0,11568
Retail,S003,ST0020_M,2026-01-04,No,3,0,9072
Retail,S003,ST0015_S,2026-01-04,No,4,0,8108
Retail,S003,ST0048_L,2026-01-04,No,4,0,19808
Retail,S003,ST0046_L,2026-01-04,No,2,0,7236
Retail,S003,ST0017_S,2026-01-04,No,4,0,8772
Retail,S003,ST0033_S,2026-01-04,No,1,0,1666
Retail,S003,ST0002_XL,2026-01-04,No,3,0,10233
Retail,S003,ST0041_XL,2026-01-04,No,1,0,2164
Retail,S003,ST0028_XL,2026-01-04,No,4,0,18228
Retail,S004,ST0028_M,2026-01-04,No,2,0,6074
Retail,S004,ST0022_L,2026-01-04,No,1,0,1106
Retail,S004,ST0019_L,2026-01-04,No,2,0,1032
Retail,S004,ST0028_L,2026-01-04,No,3,0,5727
Retail,S004,ST0048_XL,2026-01-04,No,4,0,10280
Retail,S004,ST0041_XL,2026-01-04,No,4,0,8656
Retail,S004,ST0049_XL,2026-01-04,No,3,0,8967
Retail,S004,ST0039_L,2026-01-04,No,3,0,3990
Retail,S004,ST0011_M,2026-01-04,No,2,0,6114
Retail,S004,ST0027_XL,2026-01-04,No,2,0,7018
Retail,S004,ST0033_S,2026-01-04,No,4,0,6664
Retail,S004,ST0040_S,2026-01-04,No,1,0,1869
Retail,S004,ST0002_S,2026-01-04,No,2,0,4972
Retail,S004,ST0037_L,2026-01-04,No,3,0,4473
Retail,S004,ST0050_XL,2026-01-04,No,3,0,5544
Retail,S005,ST0015_L,2026-01-04,No,4,0,19984
Retail,S005,ST0006_L,2026-01-04,No,2,0,5098
Retail,S005,ST0025_L,2026-01-04,No,3,0,7695
Retail,S005,ST0005_M,2026-01-04,No,4,0,15476
Retail,S005,ST0050_S,2026-01-04,No,2,0,4262
Retail,S005,ST0021_S,2026-01-04,No,3,0,9195
Retail,S005,ST0018_M,2026-01-04,No,2,0,1450
Retail,S005,ST0031_M,2026-01-04,No,1,0,4631
Retail,S005,ST0013_XL,2026-01-04,No,1,0,4567
Retail,S005,ST0014_XL,2026-01-04,No,1,0,4487
Retail,S005,ST0038_M,2026-01-04,No,4,0,19860
Retail,S005,ST0046_L,2026-01-04,No,3,0,10854
Retail,S005,ST0036_M,2026-01-04,No,1,0,3160
Retail,S005,ST0043_L,2026-01-04,No,4,0,18280
Retail,S005,ST0023_L,2026-01-04,No,3,0,2070
Retail,S005,ST0026_M,2026-01-04,No,1,0,2395
Retail,S006,ST0031_XL,2026-01-04,No,4,0,11472
Retail,S006,ST0035_S,2026-01-04,No,4,0,15044
Retail,S006,ST0015_S,2026-01-04,No,3,0,6081
Retail,S006,ST0046_L,2026-01-04,No,4,0,14472
Retail,S006,ST0049_XL,2026-01-04,No,1,0,2989
Retail,S006,ST0036_M,2026-01-04,No,2,0,6320
Retail,S006,ST0033_S,2026-01-04,No,4,0,6664
Retail,S006,ST0001_M,2026-01-04,No,2,0,2318
Retail,S006,ST0036_L,2026-01-04,No,2,0,7248
Retail,S006,ST0007_L,2026-01-04,No,2,0,5112
Retail,S006,ST0035_M,2026-01-04,No,1,0,1648
Retail,S006,ST0007_M,2026-01-04,No,3,0,13770
Retail,S006,ST0044_XL,2026-01-04,No,4,0,18996
Retail,S007,ST0024_XL,2026-01-04,No,2,0,7654
Retail,S007,ST0005_S,2026-01-04,No,4,0,18244
Retail,S007,ST0035_S,2026-01-04,No,1,0,3761
Retail,S007,ST0040_XL,2026-01-04,No,1,0,3338
Retail,S007,ST0008_XL,2026-01-04,No,4,0,19996
Retail,S007,ST0003_S,2026-01-04,No,2,0,4468
Retail,S007,ST0046_M,2026-01-04,No,2,0,3486
Retail,S007,ST0016_M,2026-01-04,No,3,0,4362
Retail,S007,ST0016_S,2026-01-04,No,1,0,3235
Retail,S007,ST0024_L,2026-01-04,No,1,0,1684
Retail,S007,ST0028_L,2026-01-04,No,1,0,1909
Retail,S007,ST0021_L,2026-01-04,No,1,0,2827
Retail,S007,ST0039_XL,2026-01-04,No,3,0,12525
Retail,S007,ST0020_XL,2026-01-04,No,1,0,3944
Retail,S007,ST0014_M,2026-01-04,No,3,0,14979
Retail,S007,ST0042_XL,2026-01-04,No,3,0,3177
Retail,S008,ST0015_S,2026-01-04,No,2,0,4054
Retail,S008,ST0005_L,2026-01-04,No,1,0,762
Retail,S008,ST0045_S,2026-01-04,No,3,0,6537
Retail,S008,ST0006_XL,2026-01-04,No,4,0,16892
Retail,S008,ST0050_M,2026-01-04,No,4,0,13264
Retail,S008,ST0012_L,2026-01-04,No,2,0,8554
Retail,S008,ST0014_L,2026-01-04,No,1,0,1800
Retail,S008,ST0046_L,2026-01-04,No,1,0,3618
Retail,S008,ST0041_XL,2026-01-04,No,4,0,8656
Retail,S008,ST0036_S,2026-01-04,No,1,0,2991
Retail,S008,ST0031_L,2026-01-04,No,4,0,18460
Retail,S009,ST0002_M,2026-01-04,No,2,0,1292
Retail,S009,ST0013_M,2026-01-04,No,3,0,12873
Retail,S009,ST0007_L,2026-01-04,No,2,0,5112
Retail,S009,ST0032_L,2026-01-04,No,4,0,12804
Retail,S009,ST0049_L,2026-01-04,No,4,0,16920
Retail,S009,ST0037_M,2026-01-04,No,2,0,2752
Retail,S009,ST0010_XL,2026-01-04,No,3,0,2259
Retail,S009,ST0047_M,2026-01-04,No,3,0,10377
Retail,S009,ST0044_XL,2026-01-04,No,1,0,4749
Retail,S009,ST0006_S,2026-01-04,No,3,0,4548
Retail,S009,ST0014_L,2026-01-04,No,4,0,7200
Retail,S009,ST0034_S,2026-01-04,No,2,0,9292
Retail,S009,ST0037_L,2026-01-04,No,1,0,1491
Retail,S009,ST0022_L,2026-01-04,No,3,0,3318
Retail,S009,ST0010_S,2026-01-04,No,4,0,7780
Retail,S009,ST0028_S,2026-01-04,No,4,0,2616
Retail,S009,ST0008_XL,2026-01-04,No,2,0,9998
Retail,S009,ST0030_S,2026-01-04,No,1,0,1037
Retail,S010,ST0002_S,2026-01-04,No,1,0,2486
Retail,S010,ST0048_XL,2026-01-04,No,2,0,5140
Retail,S010,ST0026_M,2026-01-04,No,2,0,4790
Retail,S010,ST0021_XL,2026-01-04,No,2,0,7840
Retail,S010,ST0035_M,2026-01-04,No,1,0,1648
Retail,S010,ST0033_XL,2026-01-04,No,1,0,1353
Retail,S010,ST0009_XL,2026-01-04,No,1,0,2148
Retail,S010,ST0028_M,2026-01-04,No,2,0,6074
Retail,S010,ST0001_XL,2026-01-04,No,4,0,7476
Retail,S010,ST0013_S,2026-01-04,No,2,0,7468
Retail,S010,ST0001_M,2026-01-04,No,3,0,3477
Retail,S010,ST0002_XL,2026-01-04,No,1,0,3411
Retail,S010,ST0015_L,2026-01-04,No,4,0,19984
Retail,S010,ST0033_S,2026-01-04,No,2,0,3332
Retail,S010,ST0031_M,2026-01-04,No,4,0,18524
Retail,S001,ST0011_XL,2026-01-05,No,2,0,5400
Retail,S001,ST0028_XL,2026-01-05,No,2,0,9114
Retail,S001,ST0002_XL,2026-01-05,No,4,0,13644
Retail,S001,ST0013_L,2026-01-05,No,1,0,1456
Retail,S001,ST0026_M,2026-01-05,No,3,0,7185
Retail,S001,ST0027_M,2026-01-05,No,4,0,13604
Retail,S001,ST0038_M,2026-01-05,No,4,0,19860
Retail,S001,ST0022_S,2026-01-05,No,4,0,3204
Retail,S001,ST0034_XL,2026-01-05,No,4,0,4296
Retail,S001,ST0017_L,2026-01-05,No,2,0,2124
Retail,S001,ST0045_L,2026-01-05,No,3,0,9732
Retail,S001,ST0017_XL,2026-01-05,No,2,0,5970
Retail,S001,ST0006_L,2026-01-05,No,4,0,10196
Retail,S001,ST0015_M,2026-01-05,No,2,0,3436
Retail,S001,ST0049_XL,2026-01-05,No,3,0,8967
Retail,S002,ST0027_M,2026-01-05,No,3,0,10203
Retail,S002,ST0028_XL,2026-01-05,No,1,0,4557
Retail,S002,ST0007_L,2026-01-05,No,2,0,5112
Retail,S002,ST0003_S,2026-01-05,No,1,0,2234
Retail,S002,ST0019_XL,2026-01-05,No,4,0,6972
Retail,S002,ST0009_XL,2026-01-05,No,1,0,2148
Retail,S002,ST0010_XL,2026-01-05,No,1,0,753
Retail,S002,ST0024_M,2026-01-05,No,1,0,3475
Retail,S002,ST0047_M,2026-01-05,No,4,0,13836
Retail,S002,ST0016_M,2026-01-05,No,2,0,2908
Retail,S002,ST0029_L,2026-01-05,No,4,0,19364
Retail,S002,ST0033_M,2026-01-05,No,3,0,9822
Retail,S002,ST0024_XL,2026-01-05,No,1,0,3827
Retail,S003,ST0046_L,2026-01-05,No,3,0,10854
Retail,S003,ST0044_XL,2026-01-05,No,2,0,9498
Retail,S003,ST0041_M,2026-01-05,No,1,0,2431
Retail,S003,ST0022_S,2026-01-05,No,2,0,1602
Retail,S003,ST0027_XL,2026-01-05,No,3,0,10527
Retail,S003,ST0011_M,2026-01-05,No,1,0,3057
Retail,S003,ST0011_XL,2026-01-05,No,2,0,5400
Retail,S003,ST0027_M,2026-01-05,No,1,0,3401
Retail,S003,ST0048_XL,2026-01-05,No,2,0,5140
Retail,S003,ST0020_L,2026-01-05,No,1,0,1569
Retail,S003,ST0043_S,2026-01-05,No,3,0,12516
Retail,S003,ST0020_S,2026-01-05,No,3,0,8115
Retail,S003,ST0007_XL,2026-01-05,No,2,0,7340
Retail,S003,ST0050_M,2026-01-05,No,3,0,9948
Retail,S003,ST0036_S,2026-01-05,No,3,0,8973
Retail,S004,ST0031_S,2026-01-05,No,3,0,10350
Retail,S004,ST0024_M,2026-01-05,No,1,0,3475
Retail,S004,ST0046_M,2026-01-05,No,3,0,5229
Retail,S004,ST0016_L,2026-01-05,No,2,0,7892
Retail,S004,ST0025_S,2026-01-05,No,4,0,15576
Retail,S004,ST0009_XL,2026-01-05,No,4,0,8592
Retail,S004,ST0032_L,2026-01-05,No,2,0,6402
Retail,S004,ST0049_M,2026-01-05,No,1,0,3751
Retail,S004,ST0021_XL,2026-01-05,No,3,0,11760
Retail,S004,ST0049_L,2026-01-05,No,3,0,12690
Retail,S004,ST0020_M,2026-01-05,No,1,0,3024
Retail,S004,ST0038_L,2026-01-05,No,3,0,3405
Retail,S004,ST0033_L,2026-01-05,No,1,0,2482
Retail,S004,ST0046_S,2026-01-05,No,2,0,9090
Retail,S004,ST0020_L,2026-01-05,No,2,0,3138
Retail,S004,ST0044_M,2026-01-05,No,1,0,2794
Retail,S005,ST0019_S,2026-01-05,No,2,0,2630
Retail,S005,ST0015_XL,2026-01-05,No,3,0,10812
Retail,S005,ST0024_M,2026-01-05,No,4,0,13900
Retail,S005,ST0043_XL,2026-01-05,No,3,0,5910
Retail,S005,ST0016_XL,2026-01-05,No,1,0,1545
Retail,S005,ST0026_XL,2026-01-05,No,3,0,13089
Retail,S005,ST0045_M,2026-01-05,No,2,0,8012
Retail,S005,ST0012_XL,2026-01-05,No,1,0,3369
Retail,S005,ST0038_L,2026-01-05,No,2,0,2270
Retail,S005,ST0021_XL,2026-01-05,No,1,0,3920
Retail,S005,ST0037_L,2026-01-05,No,3,0,4473
Retail,S005,ST0003_S,2026-01-05,No,1,0,2234
Retail,S005,ST0044_L,2026-01-05,No,2,0,7294
Retail,S005,ST0023_M,2026-01-05,No,4,0,6556
Retail,S005,ST0034_XL,2026-01-05,No,2,0,2148
Retail,S006,ST0048_S,2026-01-05,No,3,0,6405
Retail,S006,ST0047_S,2026-01-05,No,4,0,14236
Retail,S006,ST0017_L,2026-01-05,No,1,0,1062
Retail,S006,ST0048_XL,2026-01-05,No,4,0,10280
Retail,S006,ST0026_L,2026-01-05,No,2,0,6466
Retail,S006,ST0040_M,2026-01-05,No,2,0,2480
Retail,S006,ST0006_XL,2026-01-05,No,4,0,16892
Retail,S006,ST0005_XL,2026-01-05,No,1,0,1123
Retail,S006,ST0026_S,2026-01-05,No,1,0,1069
Retail,S006,ST0041_L,2026-01-05,No,1,0,1512
Retail,S006,ST0036_S,2026-01-05,No,1,0,2991
Retail,S006,ST0044_S,2026-01-05,No,4,0,4320
Retail,S006,ST0039_S,2026-01-05,No,3,0,6546
Retail,S006,ST0044_XL,2026-01-05,No,3,0,14247
Retail,S006,ST0010_M,2026-01-05,No,2,0,9398
Retail,S007,ST0034_S,2026-01-05,No,2,0,9292
Retail,S007,ST0048_S,2026-01-05,No,3,0,6405
Retail,S007,ST0013_L,2026-01-05,No,1,0,1456
Retail,S007,ST0021_XL,2026-01-05,No,1,0,3920
Retail,S007,ST0045_L,2026-01-05,No,1,0,3244
Retail,S007,ST0015_XL,2026-01-05,No,2,0,7208
Retail,S007,ST0047_XL,2026-01-05,No,2,0,5958
Retail,S007,ST0006_L,2026-01-05,No,2,0,5098
Retail,S007,ST0040_M,2026-01-05,No,4,0,4960
Retail,S007,ST0019_L,2026-01-05,No,2,0,1032
Retail,S007,ST0013_S,2026-01-05,No,3,0,11202
Retail,S007,ST0021_M,2026-01-05,No,3,0,4680
Retail,S007,ST0011_L,2026-01-05,No,3,0,1794
Retail,S007,ST0040_S,2026-01-05,No,4,0,7476
Retail,S007,ST0007_XL,2026-01-05,No,3,0,11010
Retail,S007,ST0035_L,2026-01-05,No,4,0,8860
Retail,S008,ST0013_S,2026-01-05,No,3,0,11202
Retail,S008,ST0012_M,2026-01-05,No,3,0,14799
Retail,S008,ST0044_M,2026-01-05,No,3,0,8382
Retail,S008,ST0036_L,2026-01-05,No,4,0,14496
Retail,S008,ST0006_L,2026-01-05,No,2,0,5098
Retail,S008,ST0036_XL,2026-01-05,No,4,0,14204
Retail,S008,ST0017_M,2026-01-05,No,1,0,3936
Retail,S008,ST0038_M,2026-01-05,No,1,0,4965
Retail,S008,ST0021_S,2026-01-05,No,2,0,6130
Retail,S008,ST0001_M,2026-01-05,No,4,0,4636
Retail,S008,ST0020_L,2026-01-05,No,4,0,6276
Retail,S008,ST0050_M,2026-01-05,No,4,0,13264
Retail,S008,ST0008_L,2026-01-05,No,2,0,3308
Retail,S008,ST0030_M,2026-01-05,No,4,0,9364
Retail,S008,ST0011_S,2026-01-05,No,3,0,11049
Retail,S008,ST0042_L,2026-01-05,No,3,0,10047
Retail,S009,ST0004_M,2026-01-05,No,2,0,5770
Retail,S009,ST0010_XL,2026-01-05,No,4,0,3012
Retail,S009,ST0044_M,2026-01-05,No,3,0,8382
Retail,S009,ST0032_M,2026-01-05,No,1,0,4995
Retail,S009,ST0019_XL,2026-01-05,No,4,0,6972
Retail,S009,ST0010_L,2026-01-05,No,1,0,4423
Retail,S009,ST0017_XL,2026-01-05,No,4,0,11940
Retail,S009,ST0042_M,2026-01-05,No,4,0,4048
Retail,S009,ST0020_XL,2026-01-05,No,4,0,15776
Retail,S009,ST0050_XL,2026-01-05,No,3,0,5544
Retail,S009,ST0043_XL,2026-01-05,No,3,0,5910
Retail,S009,ST0008_XL,2026-01-05,No,3,0,14997
Retail,S009,ST0045_M,2026-01-05,No,3,0,12018
Retail,S009,ST0014_M,2026-01-05,No,1,0,4993
Retail,S009,ST0022_S,2026-01-05,No,4,0,3204
Retail,S009,ST0048_L,2026-01-05,No,1,0,4952
Retail,S010,ST0034_M,2026-01-05,No,2,0,8472
Retail,S010,ST0031_XL,2026-01-05,No,2,0,5736
Retail,S010,ST0022_L,2026-01-05,No,1,0,1106
Retail,S010,ST0029_S,2026-01-05,No,4,0,5136
Retail,S010,ST0046_L,2026-01-05,No,1,0,3618
Retail,S010,ST0048_M,2026-01-05,No,3,0,6771
Retail,S010,ST0032_XL,2026-01-05,No,3,0,4413
Retail,S010,ST0001_L,2026-01-05,No,3,0,9933
Retail,S010,ST0037_M,2026-01-05,No,1,0,1376
Retail,S010,ST0046_M,2026-01-05,No,2,0,3486
Retail,S010,ST0003_L,2026-01-05,No,3,0,2964
Retail,S010,ST0008_L,2026-01-05,No,3,0,4962
Retail,S010,ST0011_M,2026-01-05,No,4,0,12228
Retail,S010,ST0015_S,2026-01-05,No,2,0,4054
Retail,S001,ST0010_L,2026-01-06,No,4,0,17692
Retail,S001,ST0011_L,2026-01-06,No,1,0,598
Retail,S001,ST0017_L,2026-01-06,No,3,0,3186
Retail,S001,ST0023_XL,2026-01-06,No,2,0,5600
Retail,S001,ST0026_S,2026-01-06,No,4,0,4276
Retail,S001,ST0005_M,2026-01-06,No,3,0,11607
Retail,S001,ST0014_XL,2026-01-06,No,1,0,4487
Retail,S001,ST0019_L,2026-01-06,No,1,0,516
Retail,S001,ST0001_L,2026-01-06,No,2,0,6622
Retail,S001,ST0050_M,2026-01-06,No,2,0,6632
Retail,S001,ST0023_M,2026-01-06,No,4,0,6556
Retail,S001,ST0006_S,2026-01-06,No,3,0,4548
Retail,S001,ST0029_M,2026-01-06,No,1,0,3675
Retail,S001,ST0050_XL,2026-01-06,No,3,0,5544
Retail,S001,ST0018_L,2026-01-06,No,2,0,2918
Retail,S001,ST0041_S,2026-01-06,No,1,0,1650
Retail,S001,ST0009_XL,2026-01-06,No,2,0,4296
Retail,S002,ST0009_S,2026-01-06,No,1,0,3691
Retail,S002,ST0045_S,2026-01-06,No,2,0,4358
Retail,S002,ST0049_L,2026-01-06,No,3,0,12690
Retail,S002,ST0043_M,2026-01-06,No,1,0,3843
Retail,S002,ST0004_XL,2026-01-06,No,2,0,4604
Retail,S002,ST0046_M,2026-01-06,No,2,0,3486
Retail,S002,ST0007_S,2026-01-06,No,2,0,7216
Retail,S002,ST0017_L,2026-01-06,No,4,0,4248
Retail,S002,ST0006_M,2026-01-06,No,1,0,4143
Retail,S002,ST0025_XL,2026-01-06,No,3,0,6948
Retail,S002,ST0018_XL,2026-01-06,No,4,0,14268
Retail,S002,ST0027_M,2026-01-06,No,2,0,6802
Retail,S002,ST0040_M,2026-01-06,No,2,0,2480
Retail,S002,ST0014_XL,2026-01-06,No,2,0,8974
Retail,S002,ST0004_M,2026-01-06,No,3,0,8655
Retail,S002,ST0002_M,2026-01-06,No,1,0,646
Retail,S002,ST0034_L,2026-01-06,No,3,0,12807
Retail,S003,ST0039_S,2026-01-06,No,4,0,8728
Retail,S003,ST0026_L,2026-01-06,No,3,0,9699
Retail,S003,ST0009_M,2026-01-06,No,1,0,2196
Retail,S003,ST0033_S,2026-01-06,No,1,0,1666
Retail,S003,ST0042_M,2026-01-06,No,4,0,4048
Retail,S003,ST0013_S,2026-01-06,No,1,0,3734
Retail,S003,ST0015_M,2026-01-06,No,3,0,5154
Retail,S003,ST0020_S,2026-01-06,No,1,0,2705
Retail,S003,ST0041_XL,2026-01-06,No,4,0,8656
Retail,S003,ST0025_S,2026-01-06,No,1,0,3894
Retail,S003,ST0024_L,2026-01-06,No,2,0,3368
Retail,S003,ST0010_L,2026-01-06,No,2,0,8846
Retail,S003,ST0049_S,2026-01-06,No,4,0,13396
Retail,S003,ST0049_M,2026-01-06,No,1,0,3751
Retail,S003,ST0018_L,2026-01-06,No,3,0,4377
Retail,S003,ST0030_M,2026-01-06,No,2,0,4682
Retail,S003,ST0050_S,2026-01-06,No,1,0,2131
Retail,S004,ST0041_L,2026-01-06,No,1,0,1512
Retail,S004,ST0038_M,2026-01-06,No,4,0,19860
Retail,S004,ST0028_L,2026-01-06,No,2,0,3818
Retail,S004,ST0045_XL,2026-01-06,No,2,0,7712
Retail,S004,ST0011_S,2026-01-06,No,2,0,7366
Retail,S004,ST0019_M,2026-01-06,No,3,0,10860
Retail,S004,ST0019_S,2026-01-06,No,1,0,1315
Retail,S004,ST0032_XL,2026-01-06,No,2,0,2942
Retail,S004,ST0005_L,2026-01-06,No,1,0,762
Retail,S004,ST0022_S,2026-01-06,No,3,0,2403
Retail,S004,ST0025_S,2026-01-06,No,2,0,7788
Retail,S004,ST0011_L,2026-01-06,No,1,0,598
Retail,S004,ST0036_L,2026-01-06,No,1,0,3624
Retail,S004,ST0030_S,2026-01-06,No,1,0,1037
Retail,S005,ST0002_S,2026-01-06,No,1,0,2486
Retail,S005,ST0018_XL,2026-01-06,No,2,0,7134
Retail,S005,ST0044_M,2026-01-06,No,2,0,5588
Retail,S005,ST0024_S,2026-01-06,No,1,0,1480
Retail,S005,ST0028_L,2026-01-06,No,4,0,7636
Retail,S005,ST0025_L,2026-01-06,No,2,0,5130
Retail,S005,ST0018_L,2026-01-06,No,3,0,4377
Retail,S005,ST0036_M,2026-01-06,No,2,0,6320
Retail,S005,ST0005_XL,2026-01-06,No,4,0,4492
Retail,S005,ST0015_L,2026-01-06,No,2,0,9992
Retail,S005,ST0045_XL,2026-01-06,No,3,0,11568
Retail,S005,ST0014_M,2026-01-06,No,1,0,4993
Retail,S005,ST0044_XL,2026-01-06,No,4,0,18996
Retail,S005,ST0046_XL,2026-01-06,No,1,0,2641
Retail,S005,ST0001_XL,2026-01-06,No,1,0,1869
Retail,S006,ST0034_L,2026-01-06,No,3,0,12807
Retail,S006,ST0037_XL,2026-01-06,No,4,0,18568
Retail,S006,ST0006_L,2026-01-06,No,4,0,10196
Retail,S006,ST0043_M,2026-01-06,No,2,0,7686
Retail,S006,ST0009_S,2026-01-06,No,1,0,3691
Retail,S006,ST0016_S,2026-01-06,No,1,0,3235
Retail,S006,ST0023_L,2026-01-06,No,1,0,690
Retail,S006,ST0040_XL,2026-01-06,No,1,0,3338
Retail,S006,ST0038_XL,2026-01-06,No,1,0,2193
Retail,S006,ST0050_L,2026-01-06,No,4,0,6060
Retail,S006,ST0017_L,2026-01-06,No,2,0,2124
Retail,S006,ST0034_XL,2026-01-06,No,4,0,4296
Retail,S006,ST0013_S,2026-01-06,No,3,0,11202
Retail,S006,ST0038_L,2026-01-06,No,4,0,4540
Retail,S006,ST0027_XL,2026-01-06,No,1,0,3509
Retail,S007,ST0023_M,2026-01-06,No,4,0,6556
Retail,S007,ST0041_M,2026-01-06,No,4,0,9724
Retail,S007,ST0025_XL,2026-01-06,No,3,0,6948
Retail,S007,ST0002_S,2026-01-06,No,1,0,2486
Retail,S007,ST0005_M,2026-01-06,No,2,0,7738
Retail,S007,ST0001_L,2026-01-06,No,4,0,13244
Retail,S007,ST0050_XL,2026-01-06,No,3,0,5544
Retail,S007,ST0022_XL,2026-01-06,No,4,0,14680
Retail,S007,ST0034_M,2026-01-06,No,2,0,8472
Retail,S007,ST0003_XL,2026-01-06,No,2,0,6952
Retail,S007,ST0007_S,2026-01-06,No,3,0,10824
Retail,S007,ST0049_S,2026-01-06,No,3,0,10047
Retail,S007,ST0011_XL,2026-01-06,No,1,0,2700
Retail,S007,ST0040_L,2026-01-06,No,1,0,616
Retail,S007,ST0017_S,2026-01-06,No,3,0,6579
Retail,S008,ST0009_XL,2026-01-06,No,1,0,2148
Retail,S008,ST0037_XL,2026-01-06,No,3,0,13926
Retail,S008,ST0002_S,2026-01-06,No,4,0,9944
Retail,S008,ST0050_XL,2026-01-06,No,3,0,5544
Retail,S008,ST0030_M,2026-01-06,No,2,0,4682
Retail,S008,ST0019_L,2026-01-06,No,2,0,1032
Retail,S008,ST0024_S,2026-01-06,No,2,0,2960
Retail,S008,ST0013_L,2026-01-06,No,2,0,2912
Retail,S008,ST0001_L,2026-01-06,No,3,0,9933
Retail,S008,ST0030_L,2026-01-06,No,4,0,11820
Retail,S008,ST0035_XL,2026-01-06,No,2,0,8708
Retail,S008,ST0036_L,2026-01-06,No,4,0,14496
Retail,S008,ST0016_L,2026-01-06,No,3,0,11838
Retail,S008,ST0029_M,2026-01-06,No,1,0,3675
Retail,S008,ST0017_S,2026-01-06,No,4,0,8772
Retail,S008,ST0003_M,2026-01-06,No,4,0,9372
Retail,S008,ST0016_S,2026-01-06,No,4,0,12940
Retail,S008,ST0024_XL,2026-01-06,No,3,0,11481
Retail,S009,ST0025_S,2026-01-06,No,3,0,11682
Retail,S009,ST0034_XL,2026-01-06,No,2,0,2148
Retail,S009,ST0003_M,2026-01-06,No,2,0,4686
Retail,S009,ST0032_S,2026-01-06,No,1,0,4347
Retail,S009,ST0001_L,2026-01-06,No,3,0,9933
Retail,S009,ST0016_M,2026-01-06,No,3,0,4362
Retail,S009,ST0047_XL,2026-01-06,No,3,0,8937
Retail,S009,ST0043_L,2026-01-06,No,3,0,13710
Retail,S009,ST0033_S,2026-01-06,No,2,0,3332
Retail,S009,ST0021_M,2026-01-06,No,1,0,1560
Retail,S009,ST0047_M,2026-01-06,No,3,0,10377
Retail,S009,ST0046_S,2026-01-06,No,2,0,9090
Retail,S009,ST0019_S,2026-01-06,No,1,0,1315
Retail,S009,ST0040_M,2026-01-06,No,2,0,2480
Retail,S009,ST0015_L,2026-01-06,No,4,0,19984
Retail,S009,ST0024_S,2026-01-06,No,2,0,2960
Retail,S010,ST0049_L,2026-01-06,No,3,0,12690
Retail,S010,ST0005_S,2026-01-06,No,3,0,13683
Retail,S010,ST0045_M,2026-01-06,No,4,0,16024
Retail,S010,ST0036_S,2026-01-06,No,3,0,8973
Retail,S010,ST0021_M,2026-01-06,No,2,0,3120
Retail,S010,ST0036_L,2026-01-06,No,3,0,10872
Retail,S010,ST0039_XL,2026-01-06,No,2,0,8350
Retail,S010,ST0034_S,2026-01-06,No,1,0,4646
Retail,S010,ST0040_S,2026-01-06,No,3,0,5607
Retail,S010,ST0031_S,2026-01-06,No,1,0,3450
Retail,S010,ST0023_M,2026-01-06,No,2,0,3278
Retail,S010,ST0001_M,2026-01-06,No,1,0,1159
Retail,S010,ST0008_M,2026-01-06,No,4,0,11020
Retail,S010,ST0033_L,2026-01-06,No,4,0,9928
Retail,S010,ST0008_XL,2026-01-06,No,1,0,4999
Retail,S010,ST0042_M,2026-01-06,No,2,0,2024
Retail,S001,ST0050_S,2026-01-07,No,1,0,2131
Retail,S001,ST0026_M,2026-01-07,No,1,0,2395
Retail,S001,ST0036_S,2026-01-07,No,4,0,11964
Retail,S001,ST0042_L,2026-01-07,No,1,0,3349
Retail,S001,ST0030_L,2026-01-07,No,2,0,5910
Retail,S001,ST0044_XL,2026-01-07,No,1,0,4749
Retail,S001,ST0009_L,2026-01-07,No,2,0,8982
Retail,S001,ST0033_S,2026-01-07,No,3,0,4998
Retail,S001,ST0018_M,2026-01-07,No,4,0,2900
Retail,S001,ST0003_L,2026-01-07,No,3,0,2964
